Serial #,Day,Month,Year,Time,Relative Humidity,Temperature
6D0000001606EE41,12,8,2010,10:00,74.241,15.903
6D0000001606EE41,12,8,2010,12:00,61.236,17.907
6D0000001606EE41,12,8,2010,14:00,48.039,21.536
6D0000001606EE41,12,8,2010,16:00,44.022,22.849
6D0000001606EE41,12,8,2010,18:00,54.226,19.471
6D0000001606EE41,12,8,2010,20:00,69.511,15.152
6D0000001606EE41,12,8,2010,22:00,71.555,13.774
6D0000001606EE41,13,8,2010,0:00,72.5,13.836
6D0000001606EE41,13,8,2010,2:00,70.876,14.275
6D0000001606EE41,13,8,2010,4:00,76.228,13.711
6D0000001606EE41,13,8,2010,6:00,70.331,13.774
6D0000001606EE41,13,8,2010,8:00,70.195,13.774
6D0000001606EE41,13,8,2010,10:00,60.518,16.655
6D0000001606EE41,13,8,2010,12:00,50.778,19.972
6D0000001606EE41,13,8,2010,14:00,44.8,21.848
6D0000001606EE41,13,8,2010,16:00,39.613,23.787
6D0000001606EE41,13,8,2010,18:00,51.08,19.847
6D0000001606EE41,13,8,2010,20:00,68.825,15.277
6D0000001606EE41,13,8,2010,22:00,69.785,14.525
6D0000001606EE41,14,8,2010,0:00,73.841,13.272
6D0000001606EE41,14,8,2010,2:00,78.45,12.583
6D0000001606EE41,14,8,2010,4:00,81.023,11.957
6D0000001606EE41,14,8,2010,6:00,84.429,11.392
6D0000001606EE41,14,8,2010,8:00,75.832,13.586
6D0000001606EE41,14,8,2010,10:00,55.559,17.594
6D0000001606EE41,14,8,2010,12:00,50.324,19.409
6D0000001606EE41,14,8,2010,14:00,39.931,23.037
6D0000001606EE41,14,8,2010,16:00,36.412,24.475
6D0000001606EE41,14,8,2010,18:00,46.965,21.098
6D0000001606EE41,14,8,2010,20:00,66.051,15.527
6D0000001606EE41,14,8,2010,22:00,70.468,13.711
6D0000001606EE41,15,8,2010,0:00,71.419,12.897
6D0000001606EE41,15,8,2010,2:00,75.171,12.207
6D0000001606EE41,15,8,2010,4:00,77.408,11.33
6D0000001606EE41,15,8,2010,6:00,74.508,11.455
6D0000001606EE41,15,8,2010,8:00,61.093,13.084
6D0000001606EE41,15,8,2010,10:00,35.605,18.783
6D0000001606EE41,15,8,2010,12:00,30.54,21.598
6D0000001606EE41,15,8,2010,14:00,21.469,25.35
6D0000001606EE41,15,8,2010,16:00,20.955,26.724
6D0000001606EE41,15,8,2010,18:00,33.657,22.599
6D0000001606EE41,15,8,2010,20:00,57.47,15.465
6D0000001606EE41,15,8,2010,22:00,64.225,13.648
6D0000001606EE41,16,8,2010,0:00,65.211,13.398
6D0000001606EE41,16,8,2010,2:00,64.366,13.335
6D0000001606EE41,16,8,2010,4:00,65.211,12.646
6D0000001606EE41,16,8,2010,6:00,69.511,12.145
6D0000001606EE41,16,8,2010,8:00,68.687,13.21
6D0000001606EE41,16,8,2010,10:00,39.772,20.535
6D0000001606EE41,16,8,2010,12:00,29.216,23.349
6D0000001606EE41,16,8,2010,14:00,18.375,26.474
6D0000001606EE41,16,8,2010,16:00,18.72,26.662
6D0000001606EE41,16,8,2010,18:00,27.885,22.224
6D0000001606EE41,16,8,2010,20:00,45.73,16.342
6D0000001606EE41,16,8,2010,22:00,53.182,15.152
6D0000001606EE41,17,8,2010,0:00,55.707,14.463
6D0000001606EE41,17,8,2010,2:00,58.2,14.588
6D0000001606EE41,17,8,2010,4:00,64.789,14.337
6D0000001606EE41,17,8,2010,6:00,68.135,12.771
6D0000001606EE41,17,8,2010,8:00,58.637,15.402
6D0000001606EE41,17,8,2010,10:00,41.197,20.472
6D0000001606EE41,17,8,2010,12:00,34.633,23.349
6D0000001606EE41,17,8,2010,14:00,27.885,25.162
6D0000001606EE41,17,8,2010,16:00,30.375,24.662
6D0000001606EE41,17,8,2010,18:00,42.771,20.597
6D0000001606EE41,17,8,2010,20:00,60.662,16.028
6D0000001606EE41,17,8,2010,22:00,68.135,13.774
6D0000001606EE41,18,8,2010,0:00,71.825,12.521
6D0000001606EE41,18,8,2010,2:00,69.785,12.709
6D0000001606EE41,18,8,2010,4:00,82.673,10.139
6D0000001606EE41,18,8,2010,6:00,87.999,8.885
6D0000001606EE41,18,8,2010,8:00,71.419,12.771
6D0000001606EE41,18,8,2010,10:00,40.248,20.034
6D0000001606EE41,18,8,2010,12:00,34.308,22.786
6D0000001606EE41,18,8,2010,14:00,25.876,25.85
6D0000001606EE41,18,8,2010,16:00,23.512,26.724
6D0000001606EE41,18,8,2010,18:00,35.605,22.411
6D0000001606EE41,18,8,2010,20:00,58.927,15.903
6D0000001606EE41,18,8,2010,22:00,65.911,14.4
6D0000001606EE41,19,8,2010,0:00,82.673,10.64
6D0000001606EE41,19,8,2010,2:00,86.164,9.888
6D0000001606EE41,19,8,2010,4:00,93.939,8.195
6D0000001606EE41,19,8,2010,6:00,93.24,7.442
6D0000001606EE41,19,8,2010,8:00,86.533,11.392
6D0000001606EE41,19,8,2010,10:00,47.272,20.973
6D0000001606EE41,19,8,2010,12:00,37.537,23.662
6D0000001606EE41,19,8,2010,14:00,27.551,26.724
6D0000001606EE41,19,8,2010,16:00,26.212,29.098
6D0000001606EE41,19,8,2010,18:00,43.397,22.349
6D0000001606EE41,19,8,2010,20:00,61.666,16.842
6D0000001606EE41,19,8,2010,22:00,62.238,15.089
6D0000001606EE41,20,8,2010,0:00,65.771,14.901
6D0000001606EE41,20,8,2010,2:00,67.582,14.4
6D0000001606EE41,20,8,2010,4:00,63.518,14.212
6D0000001606EE41,20,8,2010,6:00,67.72,12.959
6D0000001606EE41,20,8,2010,8:00,60.806,16.028
6D0000001606EE41,20,8,2010,10:00,35.928,22.724
6D0000001606EE41,20,8,2010,12:00,28.052,25.287
6D0000001606EE41,20,8,2010,14:00,24.19,27.911
6D0000001606EE41,20,8,2010,16:00,22.663,27.849
6D0000001606EE41,20,8,2010,18:00,32.677,23.599
6D0000001606EE41,20,8,2010,20:00,53.928,17.594
6D0000001606EE41,20,8,2010,22:00,61.523,16.592
6D0000001606EE41,21,8,2010,0:00,63.942,15.152
6D0000001606EE41,21,8,2010,2:00,64.084,15.214
6D0000001606EE41,21,8,2010,4:00,64.366,14.588
6D0000001606EE41,21,8,2010,6:00,68.962,14.463
6D0000001606EE41,21,8,2010,8:00,71.148,16.717
6D0000001606EE41,21,8,2010,10:00,40.406,22.474
6D0000001606EE41,21,8,2010,12:00,35.766,24.162
6D0000001606EE41,21,8,2010,14:00,29.05,26.599
6D0000001606EE41,21,8,2010,16:00,23.851,27.349
6D0000001606EE41,21,8,2010,18:00,35.766,22.724
6D0000001606EE41,21,8,2010,20:00,53.779,17.844
6D0000001606EE41,21,8,2010,22:00,57.616,16.529
6D0000001606EE41,22,8,2010,0:00,57.616,16.342
6D0000001606EE41,22,8,2010,2:00,63.376,15.465
6D0000001606EE41,22,8,2010,4:00,68.549,15.026
6D0000001606EE41,22,8,2010,6:00,77.408,13.836
6D0000001606EE41,22,8,2010,8:00,73.707,15.59
6D0000001606EE41,22,8,2010,10:00,52.883,21.223
6D0000001606EE41,22,8,2010,12:00,38.497,24.037
6D0000001606EE41,22,8,2010,14:00,29.216,26.787
6D0000001606EE41,22,8,2010,16:00,27.05,28.661
6D0000001606EE41,22,8,2010,18:00,51.08,21.661
6D0000001606EE41,22,8,2010,20:00,69.785,17.155
6D0000001606EE41,22,8,2010,22:00,60.662,16.342
6D0000001606EE41,23,8,2010,0:00,64.225,15.214
6D0000001606EE41,23,8,2010,2:00,72.903,14.901
6D0000001606EE41,23,8,2010,4:00,76.753,14.4
6D0000001606EE41,23,8,2010,6:00,83.302,13.836
6D0000001606EE41,23,8,2010,8:00,80.64,15.089
6D0000001606EE41,23,8,2010,10:00,52.734,21.348
6D0000001606EE41,23,8,2010,12:00,33.493,24.537
6D0000001606EE41,23,8,2010,14:00,30.044,26.349
6D0000001606EE41,23,8,2010,16:00,29.05,27.911
6D0000001606EE41,23,8,2010,18:00,49.109,21.661
6D0000001606EE41,23,8,2010,20:00,62.095,18.595
6D0000001606EE41,23,8,2010,22:00,58.346,16.342
6D0000001606EE41,24,8,2010,0:00,74.773,15.653
6D0000001606EE41,24,8,2010,2:00,72.769,15.778
6D0000001606EE41,24,8,2010,4:00,79.355,14.964
6D0000001606EE41,24,8,2010,6:00,83.679,14.024
6D0000001606EE41,24,8,2010,8:00,77.408,15.465
6D0000001606EE41,24,8,2010,10:00,54.077,21.473
6D0000001606EE41,24,8,2010,12:00,37.216,24.912
6D0000001606EE41,24,8,2010,14:00,28.718,26.787
6D0000001606EE41,24,8,2010,16:00,31.199,27.412
6D0000001606EE41,24,8,2010,18:00,49.261,21.411
6D0000001606EE41,24,8,2010,20:00,70.876,16.968
6D0000001606EE41,24,8,2010,22:00,75.436,15.653
6D0000001606EE41,25,8,2010,0:00,77.408,15.465
6D0000001606EE41,25,8,2010,2:00,81.787,15.089
6D0000001606EE41,25,8,2010,4:00,81.278,14.275
6D0000001606EE41,25,8,2010,6:00,79.226,14.4
6D0000001606EE41,25,8,2010,8:00,75.304,16.216
6D0000001606EE41,25,8,2010,10:00,53.481,21.598
6D0000001606EE41,25,8,2010,12:00,40.248,23.974
6D0000001606EE41,25,8,2010,14:00,31.857,26.225
6D0000001606EE41,25,8,2010,16:00,29.216,27.537
6D0000001606EE41,25,8,2010,18:00,42.457,22.849
6D0000001606EE41,25,8,2010,20:00,58.346,18.22
6D0000001606EE41,25,8,2010,22:00,66.609,17.719
6D0000001606EE41,26,8,2010,0:00,72.634,16.592
6D0000001606EE41,26,8,2010,2:00,75.171,15.903
6D0000001606EE41,26,8,2010,4:00,77.146,15.465
6D0000001606EE41,26,8,2010,6:00,78.06,14.901
6D0000001606EE41,26,8,2010,8:00,71.284,16.154
6D0000001606EE41,26,8,2010,10:00,56.737,20.472
6D0000001606EE41,26,8,2010,12:00,45.111,23.474
6D0000001606EE41,26,8,2010,14:00,42.614,24.6
6D0000001606EE41,26,8,2010,16:00,38.976,25.787
6D0000001606EE41,26,8,2010,18:00,50.021,21.911
6D0000001606EE41,26,8,2010,20:00,68.135,17.656
6D0000001606EE41,26,8,2010,22:00,74.108,16.467
6D0000001606EE41,27,8,2010,0:00,75.171,16.404
6D0000001606EE41,27,8,2010,2:00,77.799,15.841
6D0000001606EE41,27,8,2010,4:00,82.42,15.152
6D0000001606EE41,27,8,2010,6:00,84.179,14.964
6D0000001606EE41,27,8,2010,8:00,80.127,16.529
6D0000001606EE41,27,8,2010,10:00,58.054,21.098
6D0000001606EE41,27,8,2010,12:00,45.421,23.474
6D0000001606EE41,27,8,2010,14:00,37.055,26.162
6D0000001606EE41,27,8,2010,16:00,35.766,27.162
6D0000001606EE41,27,8,2010,18:00,48.498,22.349
6D0000001606EE41,27,8,2010,20:00,61.38,18.908
6D0000001606EE41,27,8,2010,22:00,70.74,17.531
6D0000001606EE41,28,8,2010,0:00,76.753,16.216
6D0000001606EE41,28,8,2010,2:00,77.799,15.527
6D0000001606EE41,28,8,2010,4:00,79.097,15.214
6D0000001606EE41,28,8,2010,6:00,84.054,14.463
6D0000001606EE41,28,8,2010,8:00,77.408,16.467
6D0000001606EE41,28,8,2010,10:00,58.054,21.223
6D0000001606EE41,28,8,2010,12:00,41.355,24.662
6D0000001606EE41,28,8,2010,14:00,35.605,26.849
6D0000001606EE41,28,8,2010,16:00,38.817,26.1
6D0000001606EE41,28,8,2010,18:00,53.928,21.473
6D0000001606EE41,28,8,2010,20:00,68.687,17.656
6D0000001606EE41,28,8,2010,22:00,76.622,16.467
6D0000001606EE41,29,8,2010,0:00,80.512,16.091
6D0000001606EE41,29,8,2010,2:00,81.533,15.841
6D0000001606EE41,29,8,2010,4:00,83.428,15.34
6D0000001606EE41,29,8,2010,6:00,83.929,15.089
6D0000001606EE41,29,8,2010,8:00,79.355,16.529
6D0000001606EE41,29,8,2010,10:00,59.652,20.723
6D0000001606EE41,29,8,2010,12:00,48.345,23.537
6D0000001606EE41,29,8,2010,14:00,41.197,25.225
6D0000001606EE41,29,8,2010,16:00,35.928,25.475
6D0000001606EE41,29,8,2010,18:00,49.261,21.848
6D0000001606EE41,29,8,2010,20:00,66.609,17.907
6D0000001606EE41,29,8,2010,22:00,74.508,16.842
6D0000001606EE41,30,8,2010,0:00,77.015,16.78
6D0000001606EE41,30,8,2010,2:00,79.484,15.966
6D0000001606EE41,30,8,2010,4:00,81.278,15.214
6D0000001606EE41,30,8,2010,6:00,83.804,15.214
6D0000001606EE41,30,8,2010,8:00,74.906,16.842
6D0000001606EE41,30,8,2010,10:00,53.779,21.286
6D0000001606EE41,30,8,2010,12:00,46.657,22.786
6D0000001606EE41,30,8,2010,14:00,36.734,24.912
6D0000001606EE41,30,8,2010,16:00,36.089,25.35
6D0000001606EE41,30,8,2010,18:00,44.489,21.974
6D0000001606EE41,30,8,2010,20:00,66.609,17.531
6D0000001606EE41,30,8,2010,22:00,71.96,16.717
6D0000001606EE41,31,8,2010,0:00,75.171,15.903
6D0000001606EE41,31,8,2010,2:00,75.964,15.841
6D0000001606EE41,31,8,2010,4:00,82.42,14.588
6D0000001606EE41,31,8,2010,6:00,86.164,14.15
6D0000001606EE41,31,8,2010,8:00,79.226,16.028
6D0000001606EE41,31,8,2010,10:00,61.093,20.222
6D0000001606EE41,31,8,2010,12:00,43.241,23.724
6D0000001606EE41,31,8,2010,14:00,37.377,25.225
6D0000001606EE41,31,8,2010,16:00,31.035,26.912
DD0000001607E241,1,8,2010,0:00,42.16,16.962
DD0000001607E241,1,8,2010,2:00,45.406,16.211
DD0000001607E241,1,8,2010,4:00,48.925,15.459
DD0000001607E241,1,8,2010,6:00,48.448,14.206
DD0000001607E241,1,8,2010,8:00,51.137,13.579
DD0000001607E241,1,8,2010,10:00,39.696,24.908
DD0000001607E241,1,8,2010,12:00,43.138,21.031
DD0000001607E241,1,8,2010,14:00,38.538,22.407
DD0000001607E241,1,8,2010,16:00,44.76,21.406
DD0000001607E241,1,8,2010,18:00,46.692,19.028
DD0000001607E241,1,8,2010,20:00,63.805,15.96
DD0000001607E241,1,8,2010,22:00,68.63,14.644
DD0000001607E241,2,8,2010,0:00,72.488,13.892
DD0000001607E241,2,8,2010,2:00,74.317,13.767
DD0000001607E241,2,8,2010,4:00,77.232,13.642
DD0000001607E241,2,8,2010,6:00,79.691,13.015
DD0000001607E241,2,8,2010,8:00,81.311,14.268
DD0000001607E241,2,8,2010,10:00,63.063,18.528
DD0000001607E241,2,8,2010,12:00,51.137,20.593
DD0000001607E241,2,8,2010,14:00,47.492,21.782
DD0000001607E241,2,8,2010,16:00,46.05,21.907
DD0000001607E241,2,8,2010,18:00,57.031,18.966
DD0000001607E241,2,8,2010,20:00,76.127,15.772
DD0000001607E241,2,8,2010,22:00,81.311,15.083
DD0000001607E241,3,8,2010,0:00,84.503,14.77
DD0000001607E241,3,8,2010,2:00,86.336,14.331
DD0000001607E241,3,8,2010,4:00,91.829,13.453
DD0000001607E241,3,8,2010,6:00,90.063,13.642
DD0000001607E241,3,8,2010,8:00,83.314,15.208
DD0000001607E241,3,8,2010,10:00,71.496,17.964
DD0000001607E241,3,8,2010,12:00,59.314,20.28
DD0000001607E241,3,8,2010,14:00,51.137,21.719
DD0000001607E241,3,8,2010,16:00,44.76,22.345
DD0000001607E241,3,8,2010,18:00,48.608,20.343
DD0000001607E241,3,8,2010,20:00,70.926,17.275
DD0000001607E241,3,8,2010,22:00,77.094,16.461
DD0000001607E241,4,8,2010,0:00,78.603,16.211
DD0000001607E241,4,8,2010,2:00,81.446,15.96
DD0000001607E241,4,8,2010,4:00,85.553,15.709
DD0000001607E241,4,8,2010,6:00,88.532,15.396
DD0000001607E241,4,8,2010,8:00,88.532,15.897
DD0000001607E241,4,8,2010,10:00,71.638,18.715
DD0000001607E241,4,8,2010,12:00,51.137,21.907
DD0000001607E241,4,8,2010,14:00,48.448,23.033
DD0000001607E241,4,8,2010,16:00,47.172,22.407
DD0000001607E241,4,8,2010,18:00,60.672,19.467
DD0000001607E241,4,8,2010,20:00,77.782,16.148
DD0000001607E241,4,8,2010,22:00,75.989,15.772
DD0000001607E241,5,8,2010,0:00,76.818,15.459
DD0000001607E241,5,8,2010,2:00,80.503,14.832
DD0000001607E241,5,8,2010,4:00,86.596,13.83
DD0000001607E241,5,8,2010,6:00,89.936,13.704
DD0000001607E241,5,8,2010,8:00,80.638,15.396
DD0000001607E241,5,8,2010,10:00,63.805,18.59
DD0000001607E241,5,8,2010,12:00,53.794,21.344
DD0000001607E241,5,8,2010,14:00,49.243,23.095
DD0000001607E241,5,8,2010,16:00,51.922,22.782
DD0000001607E241,5,8,2010,18:00,65.573,19.028
DD0000001607E241,5,8,2010,20:00,80.503,16.211
DD0000001607E241,5,8,2010,22:00,80.773,15.96
DD0000001607E241,6,8,2010,0:00,82.382,15.02
DD0000001607E241,6,8,2010,2:00,86.466,14.582
DD0000001607E241,6,8,2010,4:00,88.404,14.08
DD0000001607E241,6,8,2010,6:00,88.275,13.83
DD0000001607E241,6,8,2010,8:00,83.976,15.083
DD0000001607E241,6,8,2010,10:00,60.822,20.218
DD0000001607E241,6,8,2010,12:00,49.718,23.158
DD0000001607E241,6,8,2010,14:00,45.889,24.783
DD0000001607E241,6,8,2010,16:00,50.35,23.72
DD0000001607E241,6,8,2010,18:00,63.509,20.092
DD0000001607E241,6,8,2010,20:00,74.736,16.9
DD0000001607E241,6,8,2010,22:00,72.912,16.023
DD0000001607E241,7,8,2010,0:00,78.876,15.334
DD0000001607E241,7,8,2010,2:00,82.516,14.832
DD0000001607E241,7,8,2010,4:00,84.24,14.268
DD0000001607E241,7,8,2010,6:00,86.596,13.892
DD0000001607E241,7,8,2010,8:00,79.691,15.835
DD0000001607E241,7,8,2010,10:00,63.063,19.091
DD0000001607E241,7,8,2010,12:00,48.13,22.47
DD0000001607E241,7,8,2010,14:00,44.437,22.845
DD0000001607E241,7,8,2010,16:00,44.275,23.033
DD0000001607E241,7,8,2010,18:00,48.13,19.905
DD0000001607E241,7,8,2010,20:00,66.159,16.712
DD0000001607E241,7,8,2010,22:00,72.063,15.459
DD0000001607E241,8,8,2010,0:00,78.603,15.083
DD0000001607E241,8,8,2010,2:00,80.908,14.268
DD0000001607E241,8,8,2010,4:00,84.898,13.83
DD0000001607E241,8,8,2010,6:00,86.855,13.704
DD0000001607E241,8,8,2010,8:00,81.042,14.582
DD0000001607E241,8,8,2010,10:00,57.49,19.091
DD0000001607E241,8,8,2010,12:00,46.05,21.156
DD0000001607E241,8,8,2010,14:00,41.013,22.282
DD0000001607E241,8,8,2010,16:00,41.341,22.345
DD0000001607E241,8,8,2010,18:00,49.718,18.841
DD0000001607E241,8,8,2010,20:00,65.133,15.709
DD0000001607E241,8,8,2010,22:00,73.475,14.331
DD0000001607E241,9,8,2010,0:00,71.496,13.955
DD0000001607E241,9,8,2010,2:00,71.211,13.328
DD0000001607E241,9,8,2010,4:00,72.629,13.015
DD0000001607E241,9,8,2010,6:00,77.782,12.513
DD0000001607E241,9,8,2010,8:00,75.155,14.08
DD0000001607E241,9,8,2010,10:00,50.507,19.592
DD0000001607E241,9,8,2010,12:00,38.538,22.72
DD0000001607E241,9,8,2010,14:00,35.367,24.846
DD0000001607E241,9,8,2010,16:00,37.707,24.346
DD0000001607E241,9,8,2010,18:00,51.922,20.28
DD0000001607E241,9,8,2010,20:00,71.922,16.336
DD0000001607E241,9,8,2010,22:00,68.919,15.02
DD0000001607E241,10,8,2010,0:00,71.922,14.707
DD0000001607E241,10,8,2010,2:00,73.897,14.519
DD0000001607E241,10,8,2010,4:00,73.475,14.08
DD0000001607E241,10,8,2010,6:00,79.284,13.516
DD0000001607E241,10,8,2010,8:00,81.446,14.77
DD0000001607E241,10,8,2010,10:00,62.766,18.903
DD0000001607E241,10,8,2010,12:00,54.878,21.219
DD0000001607E241,10,8,2010,14:00,40.685,23.658
DD0000001607E241,10,8,2010,16:00,46.05,22.282
DD0000001607E241,10,8,2010,18:00,55.804,19.467
DD0000001607E241,10,8,2010,20:00,72.205,16.774
DD0000001607E241,10,8,2010,22:00,74.876,15.835
DD0000001607E241,11,8,2010,0:00,72.629,16.148
DD0000001607E241,11,8,2010,2:00,77.782,15.772
DD0000001607E241,11,8,2010,4:00,80.773,14.895
DD0000001607E241,11,8,2010,6:00,78.466,14.519
DD0000001607E241,11,8,2010,8:00,74.457,14.895
DD0000001607E241,11,8,2010,10:00,50.034,18.34
DD0000001607E241,11,8,2010,12:00,44.922,20.593
DD0000001607E241,11,8,2010,14:00,40.52,21.782
DD0000001607E241,11,8,2010,16:00,41.177,21.844
DD0000001607E241,11,8,2010,18:00,45.406,19.592
DD0000001607E241,11,8,2010,20:00,61.572,16.273
DD0000001607E241,11,8,2010,22:00,72.771,13.453
DD0000001607E241,12,8,2010,0:00,73.475,13.892
DD0000001607E241,12,8,2010,2:00,79.012,13.391
DD0000001607E241,12,8,2010,4:00,84.635,13.391
DD0000001607E241,12,8,2010,6:00,86.336,13.83
DD0000001607E241,12,8,2010,8:00,87.889,13.14
DD0000001607E241,12,8,2010,10:00,79.691,14.77
DD0000001607E241,12,8,2010,12:00,63.657,17.338
DD0000001607E241,12,8,2010,14:00,52.235,20.781
DD0000001607E241,12,8,2010,16:00,48.13,21.094
DD0000001607E241,12,8,2010,18:00,59.919,18.027
DD0000001607E241,12,8,2010,20:00,69.925,15.146
DD0000001607E241,12,8,2010,22:00,71.78,14.08
DD0000001607E241,13,8,2010,0:00,72.771,13.892
DD0000001607E241,13,8,2010,2:00,71.069,14.331
DD0000001607E241,13,8,2010,4:00,76.68,13.704
DD0000001607E241,13,8,2010,6:00,70.926,13.767
DD0000001607E241,13,8,2010,8:00,70.212,13.704
DD0000001607E241,13,8,2010,10:00,62.319,16.524
DD0000001607E241,13,8,2010,12:00,53.638,19.341
DD0000001607E241,13,8,2010,14:00,48.608,20.53
DD0000001607E241,13,8,2010,16:00,45.083,21.469
DD0000001607E241,13,8,2010,18:00,57.031,18.59
DD0000001607E241,13,8,2010,20:00,68.919,15.521
DD0000001607E241,13,8,2010,22:00,69.925,14.77
DD0000001607E241,14,8,2010,0:00,72.629,13.83
DD0000001607E241,14,8,2010,2:00,77.094,12.952
DD0000001607E241,14,8,2010,4:00,80.098,12.325
DD0000001607E241,14,8,2010,6:00,83.976,11.886
DD0000001607E241,14,8,2010,8:00,77.644,13.516
DD0000001607E241,14,8,2010,10:00,59.465,16.524
DD0000001607E241,14,8,2010,12:00,52.86,18.715
DD0000001607E241,14,8,2010,14:00,44.598,21.531
DD0000001607E241,14,8,2010,16:00,41.833,22.345
DD0000001607E241,14,8,2010,18:00,51.137,19.404
DD0000001607E241,14,8,2010,20:00,66.013,15.709
DD0000001607E241,14,8,2010,22:00,69.782,14.143
DD0000001607E241,15,8,2010,0:00,71.211,13.391
DD0000001607E241,15,8,2010,2:00,74.177,12.639
DD0000001607E241,15,8,2010,4:00,75.294,11.949
DD0000001607E241,15,8,2010,6:00,74.037,11.698
DD0000001607E241,15,8,2010,8:00,60.371,12.952
DD0000001607E241,15,8,2010,10:00,37.374,17.588
DD0000001607E241,15,8,2010,12:00,31.305,20.906
DD0000001607E241,15,8,2010,14:00,23.34,24.096
DD0000001607E241,15,8,2010,16:00,24.567,24.221
DD0000001607E241,15,8,2010,18:00,38.538,20.405
DD0000001607E241,15,8,2010,20:00,56.265,16.085
DD0000001607E241,15,8,2010,22:00,61.871,14.582
DD0000001607E241,16,8,2010,0:00,63.953,14.018
DD0000001607E241,16,8,2010,2:00,64.839,13.579
DD0000001607E241,16,8,2010,4:00,66.013,12.952
DD0000001607E241,16,8,2010,6:00,69.782,12.325
DD0000001607E241,16,8,2010,8:00,67.035,13.767
DD0000001607E241,16,8,2010,10:00,43.463,18.966
DD0000001607E241,16,8,2010,12:00,31.816,22.47
DD0000001607E241,16,8,2010,14:00,20.515,24.846
DD0000001607E241,16,8,2010,16:00,21.047,24.846
DD0000001607E241,16,8,2010,18:00,30.621,20.906
DD0000001607E241,16,8,2010,20:00,46.21,16.524
DD0000001607E241,16,8,2010,22:00,51.294,15.835
DD0000001607E241,17,8,2010,0:00,53.949,15.083
DD0000001607E241,17,8,2010,2:00,57.337,15.02
DD0000001607E241,17,8,2010,4:00,64.691,14.519
DD0000001607E241,17,8,2010,6:00,66.306,13.391
DD0000001607E241,17,8,2010,8:00,58.404,15.459
DD0000001607E241,17,8,2010,10:00,41.833,19.592
DD0000001607E241,17,8,2010,12:00,34.357,22.97
DD0000001607E241,17,8,2010,14:00,29.078,23.971
DD0000001607E241,17,8,2010,16:00,32.666,22.97
DD0000001607E241,17,8,2010,18:00,45.889,19.779
DD0000001607E241,17,8,2010,20:00,59.465,16.586
DD0000001607E241,17,8,2010,22:00,64.691,14.832
DD0000001607E241,18,8,2010,0:00,69.207,13.642
DD0000001607E241,18,8,2010,2:00,67.762,13.704
DD0000001607E241,18,8,2010,4:00,76.127,11.949
DD0000001607E241,18,8,2010,6:00,80.233,11.008
DD0000001607E241,18,8,2010,8:00,70.926,12.952
DD0000001607E241,18,8,2010,10:00,41.013,19.154
DD0000001607E241,18,8,2010,12:00,37.874,21.594
DD0000001607E241,18,8,2010,14:00,27.698,24.596
DD0000001607E241,18,8,2010,16:00,25.963,24.658
DD0000001607E241,18,8,2010,18:00,38.372,21.031
DD0000001607E241,18,8,2010,20:00,58.404,16.336
DD0000001607E241,18,8,2010,22:00,63.657,15.208
DD0000001607E241,19,8,2010,0:00,73.475,12.576
DD0000001607E241,19,8,2010,2:00,79.012,11.447
DD0000001607E241,19,8,2010,4:00,82.115,9.942
